id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
31968321,Villenpark Playa Arena House H32,173153149,Villenpark Playa Arena,,Tossa de Mar,41.70889,2.89355,Entire home/apt,138,1,1,2021-08-28,0.03,45,56,0,HUTG-025877
31493544,House in calm quarter - near the main beach,235955040,Paquita,,Lloret de Mar,41.70364,2.85494,Entire home/apt,170,6,8,2023-07-15,0.13,1,108,1,HUTG-042730
31968345,Villenpark Playa Arena House Rosa,173153149,Villenpark Playa Arena,,Tossa de Mar,41.71043,2.89394,Entire home/apt,168,1,3,2023-08-19,0.13,45,44,2,HUTG-008327
31968359,House Keste - No group of young people allowed,173153149,Villenpark Playa Arena,,Tossa de Mar,41.70933,2.8915,Entire home/apt,247,1,1,2023-08-12,0.09,45,36,1,HUTG-008330
31968373,Villenpark Playa Arena Loft KIWI,173153149,Villenpark Playa Arena,,Lloret de Mar,41.70367,2.8794,Entire home/apt,113,1,36,2024-06-11,0.55,45,54,10,HUTG-016276
31504442,Kerstin Bruns - Casa Gaviota with sea view,162235748,Kerstin,,Tossa de Mar,41.71239,2.90172,Entire home/apt,172,5,4,2022-08-27,0.07,58,45,0,HUTG-010596
31968399,Villenpark Playa Arena House Levantina 10,173153149,Villenpark Playa Arena,,Lloret de Mar,41.70469,2.87143,Entire home/apt,134,1,1,2023-08-19,0.09,45,12,1,HUTG-005170
31507919,Kerstin Bruns - Casa Manel with pool and seaview,162235748,Kerstin,,Tossa de Mar,41.71853,2.9023,Entire home/apt,257,7,1,2023-08-19,0.09,58,39,1,HUTG-006217
31968408,Villenpark Playa Arena House Lily,173153149,Villenpark Playa Arena,,Lloret de Mar,41.70587,2.87227,Entire home/apt,158,1,3,2023-09-02,0.09,45,57,2,HUTG-005143
31968420,Villenpark Playa Arena House Luz,173153149,Villenpark Playa Arena,,Lloret de Mar,41.70645,2.87677,Entire home/apt,147,1,3,2022-05-02,0.05,45,87,0,HUTG-005125
31968465,Villenpark Playa Arena House Maria,173153149,Villenpark Playa Arena,,Lloret de Mar,41.7063,2.87728,Entire home/apt,180,1,1,2022-11-05,0.05,45,96,0,HUTG-005181
31509721,Apart. Calella Palafrugell (El Golfet) Vistas Mar,59348511,Olga,,Palafrugell,41.8817,3.17832,Entire home/apt,141,2,47,2024-05-12,0.77,3,162,10,HUTG-041817
31968490,Villenpark Playa Arena House Mar,173153149,Villenpark Playa Arena,,Lloret de Mar,41.70506,2.87472,Entire home/apt,149,1,10,2023-11-04,0.37,45,108,7,HUTG-005129
31968552,Villenpark Playa Arena House Palmera,173153149,Villenpark Playa Arena,,Lloret de Mar,41.70675,2.87731,Entire home/apt,123,1,4,2021-08-07,0.07,45,61,0,HUTG-010275
31525205,LES PIEDS DANS L'EAU à 150 m de la Plage.,23140828,Claire,,Castelló d'Empúries,42.24306,3.12556,Entire home/apt,116,7,5,2023-08-26,0.08,1,169,3,HUTG-010092
31533557,A Ribes de Freser : El pis de la Via Ferrata,213003144,Montserrat,,Ribes de Freser,42.30684,2.16714,Entire home/apt,89,1,33,2024-04-27,0.50,2,332,22,Exempt
31968580,Villenpark Playa Arena House Papaya,173153149,Villenpark Playa Arena,,Lloret de Mar,41.70521,2.87903,Entire home/apt,103,1,7,2023-03-30,0.11,45,84,0,HUTG-005176
31968702,Villenpark Playa Arena House Linda,173153149,Villenpark Playa Arena,,Lloret de Mar,41.70581,2.87503,Entire home/apt,104,1,0,,,45,64,0,HUTG-005162
31968726,House Sandalia - No group of young people allowed,173153149,Villenpark Playa Arena,,Lloret de Mar,41.70529,2.87124,Entire home/apt,357,7,0,,,45,102,0,HUTG-041878
31533788,Casa con piscina climatizada privada.,199227069,Justo,,Roses,42.26653,3.18617,Entire home/apt,148,6,21,2023-08-28,0.33,1,321,4,HUTG-038467
31536345,Cap Sa Sal. Apartamento 4 pax. NO mascotas,52557857,Belen,,Begur,41.96521,3.22909,Entire home/apt,195,5,6,2022-08-18,0.10,1,348,0,HUTG-025287
31968764,Villenpark Playa Arena House Torre,173153149,Villenpark Playa Arena,,Lloret de Mar,41.7184,2.87708,Entire home/apt,136,1,0,,,45,30,0,HUTG-013593
31968772,Torre Isabel - No group of young people allowed,173153149,Villenpark Playa Arena,,Lloret de Mar,41.70823,2.86139,Entire home/apt,238,7,1,2022-08-20,0.04,45,14,0,HUTG-005210
31968833,Villenpark Playa Arena House Venecia,173153149,Villenpark Playa Arena,,Lloret de Mar,41.70682,2.8722,Entire home/apt,165,1,5,2022-04-16,0.08,45,113,0,HUTG-005189
31968912,Villenpark Playa Arena House Wastl,173153149,Villenpark Playa Arena,,Lloret de Mar,41.70917,2.89013,Entire home/apt,149,1,7,2023-07-22,0.12,45,82,1,HUTG-005205
31536762,Casa de pueblo con vistas al  llano de l’Empordà,179917277,Carme,,Albons,42.1036,3.08507,Entire home/apt,130,3,11,2023-08-11,0.17,1,223,3,HUTB-038059
31968925,Villenpark Playa Arena Aparment Xaloc Z51,173153149,Villenpark Playa Arena,,Lloret de Mar,41.70431,2.88351,Entire home/apt,152,1,0,,,45,40,0,HUTG-025530
31970011,"MAISON VUE IMPRENABLE SUR LA BAIE DE ROSAS,  bas",71627765,Anne,,Roses,42.25635,3.1883,Entire home/apt,110,7,12,2024-06-23,0.18,2,310,6,HUTG-031148
31548420,Moli de la Cadamont,2911348,Tera,,Sant Llorenç de la Muga,42.30986,2.7671,Entire home/apt,235,7,12,2023-08-29,0.20,1,130,3,Pg000897
31972263,Kerstin Bruns - Apartamento Emilia with sea view,162235748,Kerstin,,Tossa de Mar,41.71865,2.90359,Entire home/apt,93,5,3,2023-08-26,0.25,58,68,3,HUTG-005633
31987050,Club Villamar - Ruizman,144741996,Robin,,Calonge,41.8777,3.06648,Entire home/apt,1000,7,0,,,66,0,0,HUTG-014866
31576783,CON PISCINA  A 7 MINUTOS CAMINANDO DE LA PLAYA.,236527355,Esteban,,Blanes,41.66599,2.77797,Entire home/apt,74,4,30,2023-09-13,0.47,1,304,6,Exempt
31583292,Apartment-Superior-Private Bathroom - Blanc,24616831,Maria Carmen,,Fontanilles,42.00874,3.10666,Entire home/apt,247,1,1,2019-06-02,0.02,6,230,0,PG-649060
32001446,Apartment rural Can Blanc de Montagut - Dalt,53861266,Els Majordoms,,Montagut i Oix,42.20878,2.58014,Entire home/apt,183,1,24,2023-11-03,0.37,23,253,4,HUTG-039811
32001534,Chalet vista mar,223297905,Marcos,,Torroella de Montgrí,42.05503,3.20654,Entire home/apt,271,5,1,2023-08-26,0.10,1,35,1,HUTG-043554
31590681,Còmode apartament al bell mig de Girona-biciclist,236802258,Carme,,Girona,41.97861,2.82165,Entire home/apt,88,2,207,2024-06-24,3.19,2,207,26,HUTG-042644
32009951,Apartament Can Mingu,239991027,Ramona,,Besalú,42.19767,2.69858,Entire home/apt,79,2,75,2024-05-13,1.15,3,163,5,HUTG-041468
31613676,"Mountain House, Catalan Pyrenees",86112769,Ruralverd,,Planoles,42.31566,2.11438,Entire home/apt,294,1,11,2022-11-01,0.17,15,194,0,ATG-000002
31615702,Comfortable room with delightful views in Pyrenees,146906221,Albert,,Ribes de Freser,42.31753,2.17677,Private room,124,1,28,2023-05-30,0.43,4,153,0,HUTG-039281
